sample_index,anchor_ts_hour,split
10676,2021-04-20 22:00:00+03:00,train
10677,2021-04-20 23:00:00+03:00,train
10678,2021-04-21 00:00:00+03:00,train
10679,2021-04-21 01:00:00+03:00,train
10680,2021-04-21 02:00:00+03:00,train
10681,2021-04-21 03:00:00+03:00,train
10682,2021-04-21 04:00:00+03:00,train
10683,2021-04-21 05:00:00+03:00,train
10684,2021-04-21 06:00:00+03:00,train
10685,2021-04-21 07:00:00+03:00,train
10686,2021-04-21 08:00:00+03:00,train
10687,2021-04-21 09:00:00+03:00,train
10688,2021-04-21 10:00:00+03:00,train
10689,2021-04-21 11:00:00+03:00,train
10690,2021-04-21 12:00:00+03:00,train
10691,2021-04-21 13:00:00+03:00,train
10692,2021-04-21 14:00:00+03:00,train
10693,2021-04-21 15:00:00+03:00,train
10694,2021-04-21 16:00:00+03:00,train
10695,2021-04-21 17:00:00+03:00,train
10696,2021-04-21 18:00:00+03:00,train
10697,2021-04-21 19:00:00+03:00,train
10698,2021-04-21 20:00:00+03:00,train
10699,2021-04-21 21:00:00+03:00,train
10700,2021-04-21 22:00:00+03:00,train
10701,2021-04-21 23:00:00+03:00,train
10702,2021-04-22 00:00:00+03:00,train
10703,2021-04-22 01:00:00+03:00,train
10704,2021-04-22 02:00:00+03:00,train
10705,2021-04-22 03:00:00+03:00,train
10706,2021-04-22 04:00:00+03:00,train
10707,2021-04-22 05:00:00+03:00,train
10708,2021-04-22 06:00:00+03:00,train
10709,2021-04-22 07:00:00+03:00,train
10710,2021-04-22 08:00:00+03:00,train
10711,2021-04-22 09:00:00+03:00,train
10712,2021-04-22 10:00:00+03:00,train
10713,2021-04-22 11:00:00+03:00,train
10714,2021-04-22 12:00:00+03:00,train
10715,2021-04-22 13:00:00+03:00,train
10716,2021-04-22 14:00:00+03:00,train
10717,2021-04-22 15:00:00+03:00,train
10718,2021-04-22 16:00:00+03:00,train
10719,2021-04-22 17:00:00+03:00,train
10720,2021-04-22 18:00:00+03:00,train
10721,2021-04-22 19:00:00+03:00,train
10722,2021-04-22 20:00:00+03:00,train
10723,2021-04-22 21:00:00+03:00,train
10724,2021-04-22 22:00:00+03:00,train
10725,2021-04-22 23:00:00+03:00,train
10726,2021-04-23 00:00:00+03:00,train
10727,2021-04-23 01:00:00+03:00,train
10728,2021-04-23 02:00:00+03:00,train
10729,2021-04-23 03:00:00+03:00,train
10730,2021-04-23 04:00:00+03:00,train
10731,2021-04-23 05:00:00+03:00,train
10732,2021-04-23 06:00:00+03:00,train
10733,2021-04-23 07:00:00+03:00,train
10734,2021-04-23 08:00:00+03:00,train
10735,2021-04-23 09:00:00+03:00,train
10736,2021-04-23 10:00:00+03:00,train
10737,2021-04-23 11:00:00+03:00,train
10738,2021-04-23 12:00:00+03:00,train
10739,2021-04-23 13:00:00+03:00,train
10740,2021-04-23 14:00:00+03:00,train
10741,2021-04-23 15:00:00+03:00,train
10742,2021-04-23 16:00:00+03:00,train
10743,2021-04-23 17:00:00+03:00,train
10744,2021-04-23 18:00:00+03:00,train
10745,2021-04-23 19:00:00+03:00,train
10746,2021-04-23 20:00:00+03:00,train
10747,2021-04-23 21:00:00+03:00,train
10748,2021-04-23 22:00:00+03:00,train
10749,2021-04-23 23:00:00+03:00,train
10750,2021-04-24 00:00:00+03:00,train
10751,2021-04-24 01:00:00+03:00,train
10752,2021-04-24 02:00:00+03:00,train
10753,2021-04-24 03:00:00+03:00,train
10754,2021-04-24 04:00:00+03:00,train
10755,2021-04-24 05:00:00+03:00,train
10756,2021-04-24 06:00:00+03:00,train
10757,2021-04-24 07:00:00+03:00,train
10758,2021-04-24 08:00:00+03:00,train
10759,2021-04-24 09:00:00+03:00,train
10760,2021-04-24 10:00:00+03:00,train
10761,2021-04-24 11:00:00+03:00,train
10762,2021-04-24 12:00:00+03:00,train
10763,2021-04-24 13:00:00+03:00,train
10764,2021-04-24 14:00:00+03:00,train
10765,2021-04-24 15:00:00+03:00,train
10766,2021-04-24 16:00:00+03:00,train
10767,2021-04-24 17:00:00+03:00,train
10768,2021-04-24 18:00:00+03:00,train
10769,2021-04-24 19:00:00+03:00,train
10770,2021-04-24 20:00:00+03:00,train
10771,2021-04-24 21:00:00+03:00,train
10772,2021-04-24 22:00:00+03:00,train
10773,2021-04-24 23:00:00+03:00,train
10774,2021-04-25 00:00:00+03:00,train
10775,2021-04-25 01:00:00+03:00,train
10776,2021-04-25 02:00:00+03:00,train
10777,2021-04-25 03:00:00+03:00,train
10778,2021-04-25 04:00:00+03:00,train
10779,2021-04-25 05:00:00+03:00,train
10780,2021-04-25 06:00:00+03:00,train
10781,2021-04-25 07:00:00+03:00,train
10782,2021-04-25 08:00:00+03:00,train
10783,2021-04-25 09:00:00+03:00,train
10784,2021-04-25 10:00:00+03:00,train
10785,2021-04-25 11:00:00+03:00,train
10786,2021-04-25 12:00:00+03:00,train
10787,2021-04-25 13:00:00+03:00,train
10788,2021-04-25 14:00:00+03:00,train
10789,2021-04-25 15:00:00+03:00,train
10790,2021-04-25 16:00:00+03:00,train
10791,2021-04-25 17:00:00+03:00,train
10792,2021-04-25 18:00:00+03:00,train
10793,2021-04-25 19:00:00+03:00,train
10794,2021-04-25 20:00:00+03:00,train
10795,2021-04-25 21:00:00+03:00,train
10796,2021-04-25 22:00:00+03:00,train
10797,2021-04-25 23:00:00+03:00,train
10798,2021-04-26 00:00:00+03:00,train
10799,2021-04-26 01:00:00+03:00,train
10800,2021-04-26 02:00:00+03:00,train
10801,2021-04-26 03:00:00+03:00,train
10802,2021-04-26 04:00:00+03:00,train
10803,2021-04-26 05:00:00+03:00,train
10804,2021-04-26 06:00:00+03:00,train
10805,2021-04-26 07:00:00+03:00,train
10806,2021-04-26 08:00:00+03:00,train
10807,2021-04-26 09:00:00+03:00,train
10808,2021-04-26 10:00:00+03:00,train
10809,2021-04-26 11:00:00+03:00,train
10810,2021-04-26 12:00:00+03:00,train
10811,2021-04-26 13:00:00+03:00,train
10812,2021-04-26 14:00:00+03:00,train
10813,2021-04-26 15:00:00+03:00,train
10814,2021-04-26 16:00:00+03:00,train
10815,2021-04-26 17:00:00+03:00,train
10816,2021-04-26 18:00:00+03:00,train
10817,2021-04-26 19:00:00+03:00,train
10818,2021-04-26 20:00:00+03:00,train
10819,2021-04-26 21:00:00+03:00,train
10820,2021-04-26 22:00:00+03:00,train
10821,2021-04-26 23:00:00+03:00,train
10822,2021-04-27 00:00:00+03:00,train
10823,2021-04-27 01:00:00+03:00,train
10824,2021-04-27 02:00:00+03:00,train
10825,2021-04-27 03:00:00+03:00,train
10826,2021-04-27 04:00:00+03:00,train
10827,2021-04-27 05:00:00+03:00,train
10828,2021-04-27 06:00:00+03:00,train
10829,2021-04-27 07:00:00+03:00,train
10830,2021-04-27 08:00:00+03:00,train
10831,2021-04-27 09:00:00+03:00,train
10832,2021-04-27 10:00:00+03:00,train
10833,2021-04-27 11:00:00+03:00,train
10834,2021-04-27 12:00:00+03:00,train
10835,2021-04-27 13:00:00+03:00,train
10836,2021-04-27 14:00:00+03:00,train
10837,2021-04-27 15:00:00+03:00,train
10838,2021-04-27 16:00:00+03:00,train
10839,2021-04-27 17:00:00+03:00,train
10840,2021-04-27 18:00:00+03:00,train
10841,2021-04-27 19:00:00+03:00,train
10842,2021-04-27 20:00:00+03:00,train
10843,2021-04-27 21:00:00+03:00,train
10844,2021-04-27 22:00:00+03:00,train
10845,2021-04-27 23:00:00+03:00,train
10846,2021-04-28 00:00:00+03:00,train
10847,2021-04-28 01:00:00+03:00,train
10848,2021-04-28 02:00:00+03:00,train
10849,2021-04-28 03:00:00+03:00,train
10850,2021-04-28 04:00:00+03:00,train
10851,2021-04-28 05:00:00+03:00,train
10852,2021-04-28 06:00:00+03:00,train
10853,2021-04-28 07:00:00+03:00,train
10854,2021-04-28 08:00:00+03:00,train
10855,2021-04-28 09:00:00+03:00,train
10856,2021-04-28 10:00:00+03:00,train
10857,2021-04-28 11:00:00+03:00,train
10858,2021-04-28 12:00:00+03:00,train
10859,2021-04-28 13:00:00+03:00,train
10860,2021-04-28 14:00:00+03:00,train
10861,2021-04-28 15:00:00+03:00,train
10862,2021-04-28 16:00:00+03:00,train
10863,2021-04-28 17:00:00+03:00,train
10864,2021-04-28 18:00:00+03:00,train
10865,2021-04-28 19:00:00+03:00,train
10866,2021-04-28 20:00:00+03:00,train
10867,2021-04-28 21:00:00+03:00,train
10868,2021-04-28 22:00:00+03:00,train
10869,2021-04-28 23:00:00+03:00,train
10870,2021-04-29 00:00:00+03:00,train
10871,2021-04-29 01:00:00+03:00,train
10872,2021-04-29 02:00:00+03:00,train
10873,2021-04-29 03:00:00+03:00,train
10874,2021-04-29 04:00:00+03:00,train
10875,2021-04-29 05:00:00+03:00,train
10876,2021-04-29 06:00:00+03:00,train
10877,2021-04-29 07:00:00+03:00,train
10878,2021-04-29 08:00:00+03:00,train
10879,2021-04-29 09:00:00+03:00,train
10880,2021-04-29 10:00:00+03:00,train
10881,2021-04-29 11:00:00+03:00,train
10882,2021-04-29 12:00:00+03:00,train
10883,2021-04-29 13:00:00+03:00,train
10884,2021-04-29 14:00:00+03:00,train
10885,2021-04-29 15:00:00+03:00,train
10886,2021-04-29 16:00:00+03:00,train
10887,2021-04-29 17:00:00+03:00,train
10888,2021-04-29 18:00:00+03:00,train
10889,2021-04-29 19:00:00+03:00,train
10890,2021-04-29 20:00:00+03:00,train
10891,2021-04-29 21:00:00+03:00,train
10892,2021-04-29 22:00:00+03:00,train
10893,2021-04-29 23:00:00+03:00,train
10894,2021-04-30 00:00:00+03:00,train
10895,2021-04-30 01:00:00+03:00,train
10896,2021-04-30 02:00:00+03:00,train
10897,2021-04-30 03:00:00+03:00,train
10898,2021-04-30 04:00:00+03:00,train
10899,2021-04-30 05:00:00+03:00,train
10900,2021-04-30 06:00:00+03:00,train
10901,2021-04-30 07:00:00+03:00,train
10902,2021-04-30 08:00:00+03:00,train
10903,2021-04-30 09:00:00+03:00,train
10904,2021-04-30 10:00:00+03:00,train
10905,2021-04-30 11:00:00+03:00,train
10906,2021-04-30 12:00:00+03:00,train
10907,2021-04-30 13:00:00+03:00,train
10908,2021-04-30 14:00:00+03:00,train
10909,2021-04-30 15:00:00+03:00,train
10910,2021-04-30 16:00:00+03:00,train
10911,2021-04-30 17:00:00+03:00,train
10912,2021-04-30 18:00:00+03:00,train
10913,2021-04-30 19:00:00+03:00,train
10914,2021-04-30 20:00:00+03:00,train
10915,2021-04-30 21:00:00+03:00,train
10916,2021-04-30 22:00:00+03:00,train
10917,2021-04-30 23:00:00+03:00,train
10918,2021-05-01 00:00:00+03:00,train
10919,2021-05-01 01:00:00+03:00,train
10920,2021-05-01 02:00:00+03:00,train
10921,2021-05-01 03:00:00+03:00,train
10922,2021-05-01 04:00:00+03:00,train
10923,2021-05-01 05:00:00+03:00,train
10924,2021-05-01 06:00:00+03:00,train
10925,2021-05-01 07:00:00+03:00,train
10926,2021-05-01 08:00:00+03:00,train
10927,2021-05-01 09:00:00+03:00,train
10928,2021-05-01 10:00:00+03:00,train
10929,2021-05-01 11:00:00+03:00,train
10930,2021-05-01 12:00:00+03:00,train
10931,2021-05-01 13:00:00+03:00,train
10932,2021-05-01 14:00:00+03:00,train
10933,2021-05-01 15:00:00+03:00,train
10934,2021-05-01 16:00:00+03:00,train
10935,2021-05-01 17:00:00+03:00,train
10936,2021-05-01 18:00:00+03:00,train
10937,2021-05-01 19:00:00+03:00,train
10938,2021-05-01 20:00:00+03:00,train
10939,2021-05-01 21:00:00+03:00,train
10940,2021-05-01 22:00:00+03:00,train
10941,2021-05-01 23:00:00+03:00,train
10942,2021-05-02 00:00:00+03:00,train
10943,2021-05-02 01:00:00+03:00,train
10944,2021-05-02 02:00:00+03:00,train
10945,2021-05-02 03:00:00+03:00,train
10946,2021-05-02 04:00:00+03:00,train
10947,2021-05-02 05:00:00+03:00,train
10948,2021-05-02 06:00:00+03:00,train
10949,2021-05-02 07:00:00+03:00,train
10950,2021-05-02 08:00:00+03:00,train
10951,2021-05-02 09:00:00+03:00,train
10952,2021-05-02 10:00:00+03:00,train
10953,2021-05-02 11:00:00+03:00,train
10954,2021-05-02 12:00:00+03:00,train
10955,2021-05-02 13:00:00+03:00,train
10956,2021-05-02 14:00:00+03:00,train
10957,2021-05-02 15:00:00+03:00,train
10958,2021-05-02 16:00:00+03:00,train
10959,2021-05-02 17:00:00+03:00,train
10960,2021-05-02 18:00:00+03:00,train
10961,2021-05-02 19:00:00+03:00,train
10962,2021-05-02 20:00:00+03:00,train
10963,2021-05-02 21:00:00+03:00,train
10964,2021-05-02 22:00:00+03:00,train
10965,2021-05-02 23:00:00+03:00,train
10966,2021-05-03 00:00:00+03:00,train
10967,2021-05-03 01:00:00+03:00,train
10968,2021-05-03 02:00:00+03:00,train
10969,2021-05-03 03:00:00+03:00,train
10970,2021-05-03 04:00:00+03:00,train
10971,2021-05-03 05:00:00+03:00,train
10972,2021-05-03 06:00:00+03:00,train
10973,2021-05-03 07:00:00+03:00,train
10974,2021-05-03 08:00:00+03:00,train
10975,2021-05-03 09:00:00+03:00,train
10976,2021-05-03 10:00:00+03:00,train
10977,2021-05-03 11:00:00+03:00,train
10978,2021-05-03 12:00:00+03:00,train
10979,2021-05-03 13:00:00+03:00,train
10980,2021-05-03 14:00:00+03:00,train
10981,2021-05-03 15:00:00+03:00,train
10982,2021-05-03 16:00:00+03:00,train
10983,2021-05-03 17:00:00+03:00,train
10984,2021-05-03 18:00:00+03:00,train
10985,2021-05-03 19:00:00+03:00,train
10986,2021-05-03 20:00:00+03:00,train
10987,2021-05-03 21:00:00+03:00,train
10988,2021-05-03 22:00:00+03:00,train
10989,2021-05-03 23:00:00+03:00,train
10990,2021-05-04 00:00:00+03:00,train
10991,2021-05-04 01:00:00+03:00,train
10992,2021-05-04 02:00:00+03:00,train
10993,2021-05-04 03:00:00+03:00,train
10994,2021-05-04 04:00:00+03:00,train
10995,2021-05-04 05:00:00+03:00,train
10996,2021-05-04 06:00:00+03:00,train
10997,2021-05-04 07:00:00+03:00,train
10998,2021-05-04 08:00:00+03:00,train
10999,2021-05-04 09:00:00+03:00,train
11000,2021-05-04 10:00:00+03:00,train
11001,2021-05-04 11:00:00+03:00,train
11002,2021-05-04 12:00:00+03:00,train
11003,2021-05-04 13:00:00+03:00,train
11004,2021-05-04 14:00:00+03:00,train
11005,2021-05-04 15:00:00+03:00,train
11006,2021-05-04 16:00:00+03:00,train
11007,2021-05-04 17:00:00+03:00,train
11008,2021-05-04 18:00:00+03:00,train
11009,2021-05-04 19:00:00+03:00,train
11010,2021-05-04 20:00:00+03:00,train
11011,2021-05-04 21:00:00+03:00,train
11012,2021-05-04 22:00:00+03:00,train
11013,2021-05-04 23:00:00+03:00,train
11014,2021-05-05 00:00:00+03:00,train
11015,2021-05-05 01:00:00+03:00,train
11016,2021-05-05 02:00:00+03:00,train
11017,2021-05-05 03:00:00+03:00,train
11018,2021-05-05 04:00:00+03:00,train
11019,2021-05-05 05:00:00+03:00,train
11020,2021-05-05 06:00:00+03:00,train
11021,2021-05-05 07:00:00+03:00,train
11022,2021-05-05 08:00:00+03:00,train
11023,2021-05-05 09:00:00+03:00,train
11024,2021-05-05 10:00:00+03:00,train
11025,2021-05-05 11:00:00+03:00,train
11026,2021-05-05 12:00:00+03:00,train
11027,2021-05-05 13:00:00+03:00,train
11028,2021-05-05 14:00:00+03:00,train
11029,2021-05-05 15:00:00+03:00,train
11030,2021-05-05 16:00:00+03:00,train
11031,2021-05-05 17:00:00+03:00,train
11032,2021-05-05 18:00:00+03:00,train
11033,2021-05-05 19:00:00+03:00,train
11034,2021-05-05 20:00:00+03:00,train
11035,2021-05-05 21:00:00+03:00,train
11036,2021-05-05 22:00:00+03:00,train
11037,2021-05-05 23:00:00+03:00,train
11038,2021-05-06 00:00:00+03:00,train
11039,2021-05-06 01:00:00+03:00,train
11040,2021-05-06 02:00:00+03:00,train
11041,2021-05-06 03:00:00+03:00,train
11042,2021-05-06 04:00:00+03:00,train
11043,2021-05-06 05:00:00+03:00,train
11044,2021-05-06 06:00:00+03:00,train
11045,2021-05-06 07:00:00+03:00,train
11046,2021-05-06 08:00:00+03:00,train
11047,2021-05-06 09:00:00+03:00,train
11048,2021-05-06 10:00:00+03:00,train
11049,2021-05-06 11:00:00+03:00,train
11050,2021-05-06 12:00:00+03:00,train
11051,2021-05-06 13:00:00+03:00,train
11052,2021-05-06 14:00:00+03:00,train
11053,2021-05-06 15:00:00+03:00,train
11054,2021-05-06 16:00:00+03:00,train
11055,2021-05-06 17:00:00+03:00,train
11056,2021-05-06 18:00:00+03:00,train
11057,2021-05-06 19:00:00+03:00,train
11058,2021-05-06 20:00:00+03:00,train
11059,2021-05-06 21:00:00+03:00,train
11060,2021-05-06 22:00:00+03:00,train
11061,2021-05-06 23:00:00+03:00,train
11062,2021-05-07 00:00:00+03:00,train
11063,2021-05-07 01:00:00+03:00,train
11064,2021-05-07 02:00:00+03:00,train
11065,2021-05-07 03:00:00+03:00,train
11066,2021-05-07 04:00:00+03:00,train
11067,2021-05-07 05:00:00+03:00,train
11068,2021-05-07 06:00:00+03:00,train
11069,2021-05-07 07:00:00+03:00,train
11070,2021-05-07 08:00:00+03:00,train
11071,2021-05-07 09:00:00+03:00,train
11072,2021-05-07 10:00:00+03:00,train
11073,2021-05-07 11:00:00+03:00,train
11074,2021-05-07 12:00:00+03:00,train
11075,2021-05-07 13:00:00+03:00,train
11076,2021-05-07 14:00:00+03:00,train
11077,2021-05-08 00:00:00+03:00,train
11078,2021-05-08 01:00:00+03:00,train
11079,2021-05-08 02:00:00+03:00,train
11080,2021-05-08 03:00:00+03:00,train
11081,2021-05-08 04:00:00+03:00,train
11082,2021-05-08 05:00:00+03:00,train
11083,2021-05-08 06:00:00+03:00,train
11084,2021-05-08 07:00:00+03:00,train
11085,2021-05-08 08:00:00+03:00,train
11086,2021-05-08 09:00:00+03:00,train
11087,2021-05-08 10:00:00+03:00,train
11088,2021-05-08 11:00:00+03:00,train
11089,2021-05-08 12:00:00+03:00,train
11090,2021-05-08 13:00:00+03:00,train
11091,2021-05-08 14:00:00+03:00,train
11092,2021-05-09 00:00:00+03:00,train
11093,2021-05-09 01:00:00+03:00,train
11094,2021-05-09 02:00:00+03:00,train
11095,2021-05-09 03:00:00+03:00,train
11096,2021-05-09 04:00:00+03:00,train
11097,2021-05-09 05:00:00+03:00,train
11098,2021-05-09 06:00:00+03:00,train
11099,2021-05-09 07:00:00+03:00,train
11100,2021-05-09 08:00:00+03:00,train
11101,2021-05-09 09:00:00+03:00,train
11102,2021-05-09 10:00:00+03:00,train
11103,2021-05-09 11:00:00+03:00,train
11104,2021-05-09 12:00:00+03:00,train
11105,2021-05-09 13:00:00+03:00,train
11106,2021-05-09 14:00:00+03:00,train
11107,2021-05-09 15:00:00+03:00,train
11108,2021-05-09 16:00:00+03:00,train
11109,2021-05-09 17:00:00+03:00,train
11110,2021-05-09 18:00:00+03:00,train
11111,2021-05-09 19:00:00+03:00,train
11112,2021-05-09 20:00:00+03:00,train
11113,2021-05-09 21:00:00+03:00,train
11114,2021-05-09 22:00:00+03:00,train
11115,2021-05-09 23:00:00+03:00,train
11116,2021-05-10 00:00:00+03:00,train
11117,2021-05-10 01:00:00+03:00,train
11118,2021-05-10 02:00:00+03:00,train
11119,2021-05-10 03:00:00+03:00,train
11120,2021-05-10 04:00:00+03:00,train
11121,2021-05-10 05:00:00+03:00,train
11122,2021-05-10 06:00:00+03:00,train
11123,2021-05-10 07:00:00+03:00,train
11124,2021-05-10 08:00:00+03:00,train
11125,2021-05-10 09:00:00+03:00,train
11126,2021-05-10 10:00:00+03:00,train
11127,2021-05-10 11:00:00+03:00,train
11128,2021-05-10 12:00:00+03:00,train
11129,2021-05-10 13:00:00+03:00,train
11130,2021-05-10 14:00:00+03:00,train
11131,2021-05-10 15:00:00+03:00,train
11132,2021-05-10 16:00:00+03:00,train
11133,2021-05-10 17:00:00+03:00,train
11134,2021-05-10 18:00:00+03:00,train
11135,2021-05-10 19:00:00+03:00,train
11136,2021-05-10 20:00:00+03:00,train
11137,2021-05-10 21:00:00+03:00,train
11138,2021-05-10 22:00:00+03:00,train
11139,2021-05-10 23:00:00+03:00,train
11140,2021-05-11 00:00:00+03:00,train
11141,2021-05-11 01:00:00+03:00,train
11142,2021-05-11 02:00:00+03:00,train
11143,2021-05-11 03:00:00+03:00,train
11144,2021-05-11 04:00:00+03:00,train
11145,2021-05-11 05:00:00+03:00,train
11146,2021-05-11 06:00:00+03:00,train
11147,2021-05-11 07:00:00+03:00,train
11148,2021-05-11 08:00:00+03:00,train
11149,2021-05-11 09:00:00+03:00,train
11150,2021-05-11 10:00:00+03:00,train
11151,2021-05-11 11:00:00+03:00,train
11152,2021-05-11 12:00:00+03:00,train
11153,2021-05-11 13:00:00+03:00,train
11154,2021-05-11 14:00:00+03:00,train
11155,2021-05-11 15:00:00+03:00,train
11156,2021-05-11 16:00:00+03:00,train
11157,2021-05-11 17:00:00+03:00,train
11158,2021-05-11 18:00:00+03:00,train
11159,2021-05-11 19:00:00+03:00,train
11160,2021-05-11 20:00:00+03:00,train
11161,2021-05-11 21:00:00+03:00,train
11162,2021-05-11 22:00:00+03:00,train
11163,2021-05-11 23:00:00+03:00,train
11164,2021-05-12 00:00:00+03:00,train
11165,2021-05-12 01:00:00+03:00,train
11166,2021-05-12 02:00:00+03:00,train
11167,2021-05-12 03:00:00+03:00,train
11168,2021-05-12 04:00:00+03:00,train
11169,2021-05-12 05:00:00+03:00,train
11170,2021-05-12 06:00:00+03:00,train
11171,2021-05-12 07:00:00+03:00,train
11172,2021-05-12 08:00:00+03:00,train
11173,2021-05-12 09:00:00+03:00,train
11174,2021-05-12 10:00:00+03:00,train
11175,2021-05-12 11:00:00+03:00,train
11176,2021-05-12 12:00:00+03:00,train
11177,2021-05-12 13:00:00+03:00,train
11178,2021-05-12 14:00:00+03:00,train
11179,2021-05-12 15:00:00+03:00,train
11180,2021-05-12 16:00:00+03:00,train
11181,2021-05-12 17:00:00+03:00,train
11182,2021-05-12 18:00:00+03:00,train
11183,2021-05-12 19:00:00+03:00,train
11184,2021-05-12 20:00:00+03:00,train
11185,2021-05-12 21:00:00+03:00,train
11186,2021-05-12 22:00:00+03:00,train
11187,2021-05-12 23:00:00+03:00,train
11188,2021-05-13 00:00:00+03:00,train
11189,2021-05-13 01:00:00+03:00,train
11190,2021-05-13 02:00:00+03:00,train
11191,2021-05-13 03:00:00+03:00,train
11192,2021-05-13 04:00:00+03:00,train
11193,2021-05-13 05:00:00+03:00,train
11194,2021-05-13 06:00:00+03:00,train
11195,2021-05-13 07:00:00+03:00,train
11196,2021-05-13 08:00:00+03:00,train
11197,2021-05-13 09:00:00+03:00,train
11198,2021-05-13 10:00:00+03:00,train
11199,2021-05-13 11:00:00+03:00,train
11200,2021-05-13 12:00:00+03:00,train
11201,2021-05-13 13:00:00+03:00,train
11202,2021-05-13 14:00:00+03:00,train
11203,2021-05-14 00:00:00+03:00,train
11204,2021-05-14 01:00:00+03:00,train
11205,2021-05-14 02:00:00+03:00,train
11206,2021-05-14 03:00:00+03:00,train
11207,2021-05-14 04:00:00+03:00,train
11208,2021-05-14 05:00:00+03:00,train
11209,2021-05-14 06:00:00+03:00,train
11210,2021-05-14 07:00:00+03:00,train
11211,2021-05-14 08:00:00+03:00,train
11212,2021-05-14 09:00:00+03:00,train
11213,2021-05-14 10:00:00+03:00,train
11214,2021-05-14 11:00:00+03:00,train
11215,2021-05-14 12:00:00+03:00,train
11216,2021-05-14 13:00:00+03:00,train
11217,2021-05-14 14:00:00+03:00,train
11218,2021-05-14 15:00:00+03:00,train
11219,2021-05-14 16:00:00+03:00,train
11220,2021-05-14 17:00:00+03:00,train
11221,2021-05-14 18:00:00+03:00,train
11222,2021-05-14 19:00:00+03:00,train
11223,2021-05-14 20:00:00+03:00,train
11224,2021-05-14 21:00:00+03:00,train
11225,2021-05-14 22:00:00+03:00,train
11226,2021-05-14 23:00:00+03:00,train
11227,2021-05-15 00:00:00+03:00,train
11228,2021-05-15 01:00:00+03:00,train
11229,2021-05-15 02:00:00+03:00,train
11230,2021-05-15 03:00:00+03:00,train
11231,2021-05-15 04:00:00+03:00,train
11232,2021-05-15 05:00:00+03:00,train
11233,2021-05-15 06:00:00+03:00,train
11234,2021-05-15 07:00:00+03:00,train
11235,2021-05-15 08:00:00+03:00,train
11236,2021-05-15 09:00:00+03:00,train
11237,2021-05-15 10:00:00+03:00,train
11238,2021-05-15 11:00:00+03:00,train
11239,2021-05-15 12:00:00+03:00,train
11240,2021-05-15 13:00:00+03:00,train
11241,2021-05-15 14:00:00+03:00,train
11242,2021-05-15 15:00:00+03:00,train
11243,2021-05-15 16:00:00+03:00,train
11244,2021-05-15 17:00:00+03:00,train
11245,2021-05-15 18:00:00+03:00,train
11246,2021-05-15 19:00:00+03:00,train
11247,2021-05-15 20:00:00+03:00,train
11248,2021-05-15 21:00:00+03:00,train
11249,2021-05-15 22:00:00+03:00,train
11250,2021-05-15 23:00:00+03:00,train
11251,2021-05-16 00:00:00+03:00,train
11252,2021-05-16 01:00:00+03:00,train
11253,2021-05-16 02:00:00+03:00,train
11254,2021-05-16 03:00:00+03:00,train
11255,2021-05-16 04:00:00+03:00,train
11256,2021-05-16 05:00:00+03:00,train
11257,2021-05-16 06:00:00+03:00,train
11258,2021-05-16 07:00:00+03:00,train
11259,2021-05-16 08:00:00+03:00,train
11260,2021-05-16 09:00:00+03:00,train
11261,2021-05-16 10:00:00+03:00,train
11262,2021-05-16 11:00:00+03:00,train
11263,2021-05-16 12:00:00+03:00,train
11264,2021-05-16 13:00:00+03:00,train
11265,2021-05-16 14:00:00+03:00,train
11266,2021-05-16 15:00:00+03:00,train
11267,2021-05-16 16:00:00+03:00,train
11268,2021-05-16 17:00:00+03:00,train
11269,2021-05-16 18:00:00+03:00,train
11270,2021-05-16 19:00:00+03:00,train
11271,2021-05-16 20:00:00+03:00,train
11272,2021-05-16 21:00:00+03:00,train
11273,2021-05-16 22:00:00+03:00,train
11274,2021-05-16 23:00:00+03:00,train
11275,2021-05-17 00:00:00+03:00,train
11276,2021-05-17 01:00:00+03:00,train
11277,2021-05-17 02:00:00+03:00,train
11278,2021-05-17 03:00:00+03:00,train
11279,2021-05-17 04:00:00+03:00,train
11280,2021-05-17 05:00:00+03:00,train
11281,2021-05-17 06:00:00+03:00,train
11282,2021-05-17 07:00:00+03:00,train
11283,2021-05-17 08:00:00+03:00,train
11284,2021-05-17 09:00:00+03:00,train
11285,2021-05-17 10:00:00+03:00,train
11286,2021-05-17 11:00:00+03:00,train
11287,2021-05-17 12:00:00+03:00,train
11288,2021-05-17 13:00:00+03:00,train
11289,2021-05-17 14:00:00+03:00,train
11290,2021-05-17 15:00:00+03:00,train
11291,2021-05-17 16:00:00+03:00,train
11292,2021-05-17 17:00:00+03:00,train
11293,2021-05-17 18:00:00+03:00,train
11294,2021-05-17 19:00:00+03:00,train
11295,2021-05-17 20:00:00+03:00,train
11296,2021-05-17 21:00:00+03:00,train
11297,2021-05-17 22:00:00+03:00,train
11298,2021-05-17 23:00:00+03:00,train
11299,2021-05-18 00:00:00+03:00,train
11300,2021-05-18 01:00:00+03:00,train
11301,2021-05-18 02:00:00+03:00,train
11302,2021-05-18 03:00:00+03:00,train
11303,2021-05-18 04:00:00+03:00,train
11304,2021-05-18 05:00:00+03:00,train
11305,2021-05-18 06:00:00+03:00,train
11306,2021-05-18 07:00:00+03:00,train
11307,2021-05-18 08:00:00+03:00,train
11308,2021-05-18 09:00:00+03:00,train
11309,2021-05-18 10:00:00+03:00,train
11310,2021-05-18 11:00:00+03:00,train
